"Worm Data","Position (um) of Centroid"
"Sequence","VID00006.AVI"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y"
1,0,7872.097442602234,4013.992391057106
2,0.040000000000000001,7870.4513458654556,4008.0788120329371
3,0.080000000000000002,7873.0548113697441,4024.4098857757435
4,0.12,7874.5505634685542,4033.7826392705483
5,0.16,7877.161179898425,4045.8689276612849
6,0.20000000000000001,7877.173223970125,4050.2008397721975
7,0.23999999999999999,7878.8321019134301,4057.6754794791677
8,0.28000000000000003,7879.3694007349077,4057.5185684281005
9,0.32000000000000001,7877.9477767328062,4058.3336199248861
10,0.35999999999999999,7884.0034848565601,4074.818129516093
11,0.40000000000000002,7883.548597705445,4077.5895336777003
12,0.44,7884.1349110262972,4079.7218909321355
13,0.47999999999999998,7884.6288154653294,4082.5653728582311
14,0.52000000000000002,7889.8706676155325,4091.7172340973029
15,0.56000000000000005,7890.5647523654252,4091.833853135171
16,0.59999999999999998,7889.6888186617989,4091.444093423258
17,0.64000000000000001,7890.1808348226205,4092.3975827839649
18,0.68000000000000005,7891.0359531326058,4093.577384450733
19,0.71999999999999997,7890.8539074268047,4093.0493440084838
20,0.76000000000000001,7896.3059013931543,4101.1645092141607
21,0.80000000000000004,7893.775763079946,4097.9065767704578
22,0.83999999999999997,7895.6458993306005,4100.6998810232117
23,0.88,7897.0400495516697,4102.1713084962266
24,0.92000000000000004,7895.877245853083,4101.9689268918646
25,0.95999999999999996,7894.169428619256,4099.8950710087402
26,1,7897.5462204093665,4105.0833559773946
27,1.04,7894.9826199929794,4101.2479371844438
28,1.0800000000000001,7902.1718468980152,4110.5127829198309
29,1.1200000000000001,7901.7927003385203,4108.954105048113
30,1.1599999999999999,7904.4171431958985,4112.3996519042521
31,1.2,7903.4912827158169,4111.280523168929
32,1.24,7904.933892719735,4114.5703675464065
33,1.28,7912.4598576714161,4121.3224136241324
34,1.3200000000000001,7916.4448697122234,4125.8831000512782
35,1.3600000000000001,7925.6644537700467,4133.5173608026435
36,1.4000000000000001,7926.617214966459,4134.4021444412392
37,1.4399999999999999,7931.5080839258253,4137.5730601192299
38,1.48,7936.6467562269145,4142.1162520542694
39,1.52,7938.1656442191388,4144.0621397952336
40,1.5600000000000001,7941.074393935005,4145.2595550448823
41,1.6000000000000001,7947.1059050857248,4149.9602010003136
42,1.6400000000000001,7950.1790160109331,4152.3570679920276
43,1.6799999999999999,7951.6964310299272,4153.5110938300222
44,1.72,7950.1464638484558,4154.372348017806
45,1.76,7950.9376347981051,4152.4916319395488
46,1.8,7957.5837702301187,4159.5005337355624
47,1.8400000000000001,7959.3812308424876,4160.2646876539839
48,1.8800000000000001,7959.7046104763422,4160.7262878183246
49,1.9199999999999999,7959.8513559758912,4161.6022693497234
50,1.96,7959.6664388936651,4161.5368517851275
51,2,7960.7152436894703,4161.935904453685
52,2.04,7969.8549898319598,4168.9947703754069
53,2.0800000000000001,7961.5994775253712,4162.7003197568401
54,2.1200000000000001,7959.8860823069253,4161.4730019460594
55,2.1600000000000001,7969.5400743193359,4169.4906115321155
56,2.2000000000000002,7965.2968171107677,4165.6549785082289
57,2.2400000000000002,7964.7731734934068,4166.5895851351961
58,2.2800000000000002,7969.7291598578986,4168.9067826132814
59,2.3199999999999998,7971.3360669053254,4171.3709547457929
60,2.3599999999999999,7971.4062296233869,4171.4160057495346
61,2.3999999999999999,7972.2169899527889,4170.9182268777731
62,2.4399999999999999,7972.470696889789,4173.9390687693922
63,2.48,7976.5501857726222,4175.7139622328368
64,2.52,7976.8947702235291,4176.0921372954854
65,2.5600000000000001,7974.8813884159408,4174.7588516205851
66,2.6000000000000001,7975.4494334201408,4175.1795588083678
67,2.6400000000000001,7975.3920870288193,4175.8311711906854
68,2.6800000000000002,7975.703234086347,4175.9358000531147
69,2.7200000000000002,7972.0164401385,4175.3386345477647
